timestamps,PPG1,PPG2,PPG3,Secondary Timestamp (Base),Secondary Timestamp (Remainder)
1741750497.573,31903.000,25208.000,31.000,93916.656,0.002
1741750497.573,31907.000,25126.000,39.000,93916.656,0.002
1741750497.573,31939.000,25179.000,26.000,93916.656,0.002
1741750497.573,31907.000,25174.000,26.000,93916.656,0.002
1741750497.664,31934.000,25132.000,27.000,93916.750,-0.001
1741750497.664,31924.000,25130.000,34.000,93916.750,-0.001
1741750497.664,31933.000,25152.000,33.000,93916.750,-0.001
1741750497.664,31913.000,25157.000,32.000,93916.750,-0.001
1741750497.664,31903.000,25125.000,46.000,93916.750,-0.001
1741750497.664,31899.000,25155.000,73.000,93916.750,-0.001
1741750497.754,31905.000,25166.000,30.000,93916.836,0.003
1741750497.754,31911.000,25156.000,107.000,93916.836,0.003
1741750497.754,31819.000,25159.000,33.000,93916.836,0.003
1741750497.754,31905.000,25184.000,33.000,93916.836,0.003
1741750497.754,31907.000,25157.000,62.000,93916.836,0.003
1741750497.754,31843.000,25188.000,32.000,93916.836,0.003
1741750497.859,31887.000,25137.000,18.000,93916.945,-0.001
1741750497.859,31892.000,25159.000,38.000,93916.945,-0.001
1741750497.859,31931.000,25182.000,34.000,93916.945,-0.001
1741750497.859,31913.000,25174.000,28.000,93916.945,-0.001
1741750497.859,31972.000,25154.000,37.000,93916.945,-0.001
1741750497.859,31905.000,25145.000,35.000,93916.945,-0.001
1741750497.949,31875.000,25160.000,52.000,93917.031,0.003
1741750497.949,31943.000,25106.000,32.000,93917.031,0.003
1741750497.949,31867.000,25184.000,78.000,93917.031,0.003
1741750497.949,31869.000,25131.000,27.000,93917.031,0.003
1741750497.949,31909.000,25132.000,24.000,93917.031,0.003
1741750497.949,31898.000,25158.000,105.000,93917.031,0.003
1741750498.038,31924.000,25176.000,33.000,93917.125,-0.001
1741750498.038,31918.000,25181.000,25.000,93917.125,-0.001
1741750498.038,31864.000,25152.000,50.000,93917.125,-0.001
1741750498.038,31892.000,25182.000,25.000,93917.125,-0.001
1741750498.038,31841.000,25156.000,26.000,93917.125,-0.001
1741750498.038,31941.000,25149.000,34.000,93917.125,-0.001
1741750498.129,31894.000,25156.000,25.000,93917.211,0.003
1741750498.129,31939.000,25148.000,19.000,93917.211,0.003
1741750498.129,31955.000,25120.000,28.000,93917.211,0.003
1741750498.129,31907.000,25189.000,72.000,93917.211,0.003
1741750498.129,31974.000,25156.000,31.000,93917.211,0.003
1741750498.129,31909.000,25124.000,42.000,93917.211,0.004
1741750498.234,31907.000,25149.000,35.000,93917.320,-0.001
1741750498.234,31874.000,25149.000,32.000,93917.320,-0.001
1741750498.234,31907.000,25139.000,32.000,93917.320,-0.001
1741750498.234,31885.000,25173.000,39.000,93917.320,-0.001
1741750498.234,31882.000,25212.000,36.000,93917.320,-0.001
1741750498.234,31911.000,25147.000,64.000,93917.320,-0.001
1741750498.323,31894.000,25102.000,30.000,93917.406,0.003
1741750498.323,31908.000,25183.000,29.000,93917.406,0.003
1741750498.323,31907.000,25156.000,24.000,93917.406,0.003
1741750498.323,31902.000,25184.000,37.000,93917.406,0.003
1741750498.323,31911.000,25152.000,23.000,93917.406,0.003
1741750498.323,31983.000,25155.000,35.000,93917.406,0.003
1741750498.413,31908.000,25152.000,29.000,93917.500,-0.002
1741750498.413,31905.000,25127.000,34.000,93917.500,-0.002
1741750498.413,31964.000,25138.000,37.000,93917.500,-0.001
1741750498.413,31906.000,25099.000,44.000,93917.500,-0.001
1741750498.413,31842.000,25159.000,58.000,93917.500,-0.001
1741750498.413,31909.000,25132.000,32.000,93917.500,-0.001
1741750498.503,31906.000,25123.000,38.000,93917.586,0.003
1741750498.503,31801.000,25122.000,36.000,93917.586,0.003
1741750498.503,31912.000,25186.000,42.000,93917.586,0.003
1741750498.503,31897.000,25173.000,55.000,93917.586,0.003
1741750498.503,31847.000,25188.000,32.000,93917.586,0.003
1741750498.503,31906.000,25180.000,22.000,93917.586,0.003
1741750498.609,31946.000,25147.000,35.000,93917.695,-0.001
1741750498.609,31900.000,25193.000,17.000,93917.695,-0.001
1741750498.609,31905.000,25156.000,25.000,93917.695,-0.001
1741750498.609,31908.000,25120.000,32.000,93917.695,-0.001
1741750498.609,31862.000,25166.000,34.000,93917.695,-0.001
1741750498.609,31941.000,25150.000,32.000,93917.695,-0.001
1741750498.699,31881.000,25163.000,34.000,93917.781,0.003
1741750498.699,31934.000,25157.000,69.000,93917.781,0.003
1741750498.699,31871.000,25154.000,33.000,93917.781,0.003
1741750498.699,31903.000,25148.000,33.000,93917.781,0.003
1741750498.699,31908.000,25153.000,104.000,93917.781,0.003
1741750498.699,31860.000,25194.000,32.000,93917.781,0.003
1741750498.788,31911.000,25152.000,23.000,93917.875,-0.002
1741750498.788,31857.000,25153.000,41.000,93917.875,-0.002
1741750498.788,31908.000,25213.000,39.000,93917.875,-0.002
1741750498.788,31889.000,25156.000,34.000,93917.875,-0.002
1741750498.788,31935.000,25182.000,33.000,93917.875,-0.002
1741750498.788,31908.000,25161.000,31.000,93917.875,-0.001
1741750498.878,31903.000,25137.000,30.000,93917.961,0.003
1741750498.878,31912.000,25145.000,31.000,93917.961,0.003
1741750498.878,31917.000,25154.000,34.000,93917.961,0.003
1741750498.878,31943.000,25152.000,35.000,93917.961,0.003
1741750498.878,31908.000,25139.000,33.000,93917.961,0.003
1741750498.878,31897.000,25157.000,94.000,93917.961,0.003
1741750498.983,31906.000,25164.000,53.000,93918.070,-0.002
1741750498.983,31907.000,25154.000,25.000,93918.070,-0.002
1741750498.983,31882.000,25162.000,44.000,93918.070,-0.002
1741750498.983,31919.000,25178.000,36.000,93918.070,-0.002
1741750498.983,31906.000,25156.000,60.000,93918.070,-0.002
1741750498.983,31913.000,25183.000,36.000,93918.070,-0.002
1741750499.074,31905.000,25158.000,20.000,93918.156,0.003
1741750499.074,31901.000,25159.000,31.000,93918.156,0.003
1741750499.074,31937.000,25165.000,30.000,93918.156,0.003
1741750499.074,31865.000,25129.000,29.000,93918.156,0.003
1741750499.074,31984.000,25149.000,34.000,93918.156,0.003
1741750499.074,31894.000,25125.000,26.000,93918.156,0.003
1741750499.164,31901.000,25161.000,46.000,93918.250,-0.001
1741750499.164,31971.000,25131.000,43.000,93918.250,-0.001
1741750499.164,31898.000,25141.000,57.000,93918.250,-0.001
1741750499.164,31855.000,25134.000,65.000,93918.250,-0.001
1741750499.164,31899.000,25142.000,28.000,93918.250,-0.001
1741750499.164,31901.000,25154.000,81.000,93918.250,-0.001
1741750499.254,31903.000,25163.000,27.000,93918.336,0.003
1741750499.254,31867.000,25197.000,31.000,93918.336,0.003
1741750499.254,31910.000,25150.000,44.000,93918.336,0.003
1741750499.254,31856.000,25182.000,27.000,93918.336,0.003
1741750499.254,31909.000,25153.000,34.000,93918.336,0.003
1741750499.254,31934.000,25149.000,33.000,93918.336,0.003
1741750499.359,31908.000,25178.000,34.000,93918.445,-0.001
1741750499.359,31906.000,25147.000,24.000,93918.445,-0.001
1741750499.359,31990.000,25138.000,33.000,93918.445,-0.001
1741750499.359,31914.000,25130.000,33.000,93918.445,-0.001
1741750499.359,31950.000,25149.000,72.000,93918.445,-0.001
1741750499.359,31915.000,25124.000,36.000,93918.445,-0.001
1741750499.449,31940.000,25159.000,27.000,93918.531,0.003
1741750499.449,31852.000,25156.000,35.000,93918.531,0.003
1741750499.449,31905.000,25131.000,31.000,93918.531,0.003
1741750499.449,31901.000,25143.000,52.000,93918.531,0.003
1741750499.449,31846.000,25209.000,39.000,93918.531,0.003
1741750499.449,31901.000,25155.000,66.000,93918.531,0.003
1741750499.539,31867.000,25154.000,35.000,93918.625,-0.000
1741750499.539,31906.000,25212.000,34.000,93918.625,-0.000
1741750499.539,31904.000,25153.000,20.000,93918.625,-0.000
1741750499.539,31902.000,25173.000,36.000,93918.625,-0.000
1741750499.539,31904.000,25161.000,16.000,93918.625,-0.000
1741750499.539,31941.000,25161.000,31.000,93918.625,-0.000
1741750499.629,31924.000,25151.000,32.000,93918.711,0.003
1741750499.629,31916.000,25158.000,47.000,93918.711,0.003
1741750499.629,31974.000,25152.000,34.000,93918.711,0.003
1741750499.629,31914.000,25146.000,35.000,93918.711,0.003
1741750499.629,31907.000,25155.000,73.000,93918.711,0.003
1741750499.629,31864.000,25122.000,30.000,93918.711,0.003
1741750499.733,31905.000,25138.000,53.000,93918.820,-0.002
1741750499.733,31840.000,25148.000,33.000,93918.820,-0.002
1741750499.733,31898.000,25213.000,25.000,93918.820,-0.002
1741750499.733,31919.000,25180.000,34.000,93918.820,-0.002
1741750499.733,31917.000,25177.000,23.000,93918.820,-0.002
1741750499.733,31906.000,25184.000,25.000,93918.820,-0.002
1741750499.823,31927.000,25121.000,34.000,93918.906,0.003
1741750499.823,31923.000,25188.000,29.000,93918.906,0.003
1741750499.823,31905.000,25152.000,25.000,93918.906,0.003
1741750499.823,31949.000,25156.000,29.000,93918.906,0.003
1741750499.823,31905.000,25130.000,39.000,93918.906,0.003
1741750499.823,31907.000,25151.000,45.000,93918.906,0.003
1741750499.914,31896.000,25137.000,32.000,93919.000,-0.001
1741750499.914,31908.000,25162.000,105.000,93919.000,-0.001
1741750499.914,31860.000,25151.000,32.000,93919.000,-0.001
1741750499.914,31914.000,25158.000,35.000,93919.000,-0.001
1741750499.914,31926.000,25149.000,77.000,93919.000,-0.001
1741750499.914,31808.000,25186.000,35.000,93919.000,-0.001
1741750500.004,31908.000,25155.000,26.000,93919.086,0.003
1741750500.004,31874.000,25175.000,49.000,93919.086,0.004
1741750500.004,31889.000,25215.000,34.000,93919.086,0.004
1741750500.004,31879.000,25154.000,28.000,93919.086,0.004
1741750500.004,31934.000,25152.000,34.000,93919.086,0.004
1741750500.004,31911.000,25162.000,33.000,93919.086,0.004
1741750500.109,31901.000,25183.000,37.000,93919.195,-0.001
1741750500.109,31930.000,25150.000,48.000,93919.195,-0.001
1741750500.109,31911.000,25157.000,71.000,93919.195,-0.001
1741750500.109,31951.000,25159.000,37.000,93919.195,-0.001
1741750500.109,31905.000,25089.000,32.000,93919.195,-0.001
1741750500.109,31917.000,25158.000,62.000,93919.195,-0.001
1741750500.199,31877.000,25181.000,35.000,93919.281,0.003
1741750500.199,31900.000,25159.000,53.000,93919.281,0.003
1741750500.199,31867.000,25156.000,56.000,93919.281,0.003
1741750500.199,31862.000,25158.000,33.000,93919.281,0.003
1741750500.199,31899.000,25161.000,61.000,93919.281,0.003
1741750500.199,31884.000,25147.000,33.000,93919.281,0.003
1741750500.288,31896.000,25170.000,34.000,93919.375,-0.001
1741750500.288,31900.000,25161.000,42.000,93919.375,-0.001
1741750500.288,31934.000,25169.000,28.000,93919.375,-0.001
1741750500.288,31907.000,25178.000,36.000,93919.375,-0.001
1741750500.288,32021.000,25113.000,33.000,93919.375,-0.001
1741750500.288,31895.000,25131.000,27.000,93919.375,-0.001
1741750500.379,31904.000,25158.000,45.000,93919.461,0.003
1741750500.379,31910.000,25154.000,33.000,93919.461,0.003
1741750500.379,31911.000,25166.000,59.000,93919.461,0.003
1741750500.379,31918.000,25148.000,29.000,93919.461,0.003
1741750500.379,31907.000,25148.000,31.000,93919.461,0.003
1741750500.379,31891.000,25154.000,77.000,93919.461,0.003
1741750500.484,31803.000,25129.000,30.000,93919.570,-0.001
1741750500.484,31902.000,25188.000,34.000,93919.570,-0.001
1741750500.484,31908.000,25151.000,64.000,93919.570,-0.001
1741750500.484,31867.000,25191.000,29.000,93919.570,-0.001
1741750500.484,31911.000,25155.000,18.000,93919.570,-0.001
1741750500.484,31950.000,25152.000,41.000,93919.570,-0.001
1741750500.574,31921.000,25170.000,37.000,93919.656,0.003
1741750500.574,31907.000,25154.000,27.000,93919.656,0.003
1741750500.574,31970.000,25137.000,36.000,93919.656,0.003
1741750500.574,31909.000,25065.000,32.000,93919.656,0.003
1741750500.574,31924.000,25157.000,34.000,93919.656,0.003
1741750500.574,31915.000,25122.000,37.000,93919.656,0.003
1741750500.664,31910.000,25148.000,75.000,93919.750,-0.001
1741750500.664,31864.000,25157.000,33.000,93919.750,-0.001
1741750500.664,31906.000,25143.000,32.000,93919.750,-0.001
1741750500.664,31898.000,25158.000,100.000,93919.750,-0.001
1741750500.664,31822.000,25195.000,37.000,93919.750,-0.001
1741750500.664,31894.000,25214.000,25.000,93919.750,-0.001
1741750500.754,31892.000,25159.000,35.000,93919.836,0.003
1741750500.754,31941.000,25185.000,30.000,93919.836,0.003
1741750500.754,31905.000,25160.000,25.000,93919.836,0.003
1741750500.754,31924.000,25160.000,35.000,93919.836,0.004
1741750500.754,31896.000,25168.000,23.000,93919.836,0.004
1741750500.754,31930.000,25172.000,29.000,93919.836,0.004
1741750500.859,31902.000,25133.000,32.000,93919.945,-0.001
1741750500.859,31897.000,25166.000,49.000,93919.945,-0.001
1741750500.859,31975.000,25151.000,34.000,93919.945,-0.001
1741750500.859,31932.000,25125.000,28.000,93919.945,-0.001
1741750500.859,31903.000,25152.000,66.000,93919.945,-0.001
1741750500.859,31865.000,25151.000,33.000,93919.945,-0.001
1741750500.949,31905.000,25158.000,59.000,93920.031,0.003
1741750500.949,31833.000,25145.000,29.000,93920.031,0.003
1741750500.949,31904.000,25195.000,31.000,93920.031,0.003
1741750500.949,31905.000,25154.000,65.000,93920.031,0.003
1741750500.949,31831.000,25182.000,30.000,93920.031,0.003
1741750500.949,31871.000,25206.000,35.000,93920.031,0.003
1741750501.039,31907.000,25148.000,36.000,93920.125,-0.000
1741750501.039,31895.000,25182.000,56.000,93920.125,-0.000
1741750501.039,31906.000,25155.000,20.000,93920.125,-0.000
1741750501.039,31932.000,25171.000,35.000,93920.125,-0.000
1741750501.039,31909.000,25081.000,29.000,93920.125,-0.000
1741750501.039,31904.000,25148.000,55.000,93920.125,-0.000
1741750501.129,31928.000,25161.000,33.000,93920.211,0.003
1741750501.129,31910.000,25155.000,61.000,93920.211,0.003
1741750501.129,31863.000,25156.000,67.000,93920.211,0.003
1741750501.129,31918.000,25125.000,31.000,93920.211,0.003
1741750501.129,31938.000,25191.000,66.000,93920.211,0.003
1741750501.129,31810.000,25167.000,35.000,93920.211,0.003
1741750501.234,31905.000,25174.000,35.000,93920.320,-0.001
1741750501.234,31921.000,25149.000,41.000,93920.320,-0.001
1741750501.234,31867.000,25221.000,32.000,93920.320,-0.001
1741750501.234,31902.000,25159.000,24.000,93920.320,-0.001
1741750501.234,31934.000,25153.000,36.000,93920.320,-0.001
1741750501.234,31906.000,25185.000,26.000,93920.320,-0.001
1741750501.324,31906.000,25152.000,31.000,93920.406,0.003
1741750501.324,31935.000,25133.000,36.000,93920.406,0.003
1741750501.324,31902.000,25150.000,34.000,93920.406,0.003
1741750501.324,31910.000,25177.000,77.000,93920.406,0.003
1741750501.324,31896.000,25107.000,42.000,93920.406,0.003
1741750501.324,31917.000,25156.000,97.000,93920.406,0.003
1741750501.414,31905.000,25163.000,31.000,93920.500,-0.001
1741750501.414,31914.000,25164.000,30.000,93920.500,-0.001
1741750501.414,31903.000,25156.000,74.000,93920.500,-0.001
1741750501.414,31828.000,25180.000,30.000,93920.500,-0.001
1741750501.414,31893.000,25157.000,59.000,93920.500,-0.001
1741750501.414,31837.000,25127.000,31.000,93920.500,-0.001
1741750501.519,31901.000,25203.000,33.000,93920.602,0.003
1741750501.519,31914.000,25160.000,29.000,93920.602,0.003
1741750501.519,31897.000,25171.000,31.000,93920.602,0.003
1741750501.519,31910.000,25163.000,37.000,93920.602,0.003
1741750501.519,31935.000,25149.000,29.000,93920.602,0.003
1741750501.519,31915.000,25127.000,26.000,93920.602,0.003
1741750501.608,31907.000,25154.000,41.000,93920.695,-0.001
1741750501.608,31962.000,25154.000,33.000,93920.695,-0.001
1741750501.608,31905.000,25146.000,45.000,93920.695,-0.001
1741750501.608,31936.000,25145.000,71.000,93920.695,-0.001
1741750501.608,31909.000,25133.000,33.000,93920.695,-0.001
1741750501.608,31911.000,25156.000,85.000,93920.695,-0.001
1741750501.699,31822.000,25154.000,33.000,93920.781,0.003
1741750501.699,31874.000,25189.000,34.000,93920.781,0.003
1741750501.699,31881.000,25151.000,61.000,93920.781,0.003
1741750501.699,31838.000,25186.000,35.000,93920.781,0.003
1741750501.699,31875.000,25155.000,22.000,93920.781,0.003
1741750501.699,31898.000,25152.000,37.000,93920.781,0.003
1741750501.789,31903.000,25161.000,28.000,93920.875,-0.001
1741750501.789,31904.000,25153.000,25.000,93920.875,-0.001
1741750501.789,31928.000,25154.000,31.000,93920.875,-0.001
1741750501.789,31899.000,25127.000,31.000,93920.875,-0.001
1741750501.789,31907.000,25156.000,59.000,93920.875,-0.001
1741750501.789,31945.000,25113.000,42.000,93920.875,-0.001
1741750501.879,31906.000,25161.000,62.000,93920.961,0.003
1741750501.879,31868.000,25170.000,34.000,93920.961,0.003
1741750501.879,31898.000,25137.000,29.000,93920.961,0.003
1741750501.879,31882.000,25158.000,89.000,93920.961,0.003
1741750501.879,31809.000,25181.000,34.000,93920.961,0.003
1741750501.879,31903.000,25183.000,50.000,93920.961,0.003
1741750501.983,31910.000,25181.000,34.000,93921.070,-0.002
1741750501.983,31910.000,25229.000,25.000,93921.070,-0.002
1741750501.983,31905.000,25159.000,25.000,93921.070,-0.002
1741750501.983,31888.000,25153.000,30.000,93921.070,-0.002
1741750501.983,31895.000,25168.000,33.000,93921.070,-0.002
1741750501.983,31920.000,25158.000,25.000,93921.070,-0.002
1741750502.073,31869.000,25132.000,28.000,93921.156,0.003
1741750502.073,31910.000,25178.000,73.000,93921.156,0.003
1741750502.073,31921.000,25124.000,31.000,93921.156,0.003
1741750502.073,31893.000,25116.000,32.000,93921.156,0.003
1741750502.073,31910.000,25150.000,68.000,93921.156,0.003
1741750502.073,31853.000,25143.000,34.000,93921.156,0.003
1741750502.163,31889.000,25151.000,43.000,93921.250,-0.002
1741750502.163,31865.000,25143.000,29.000,93921.250,-0.002
1741750502.163,31867.000,25201.000,32.000,93921.250,-0.002
1741750502.163,31932.000,25151.000,46.000,93921.250,-0.001
1741750502.163,31856.000,25160.000,33.000,93921.250,-0.001
1741750502.163,31906.000,25167.000,36.000,93921.250,-0.001
1741750502.254,31883.000,25131.000,23.000,93921.336,0.003
1741750502.254,31909.000,25174.000,32.000,93921.336,0.003
1741750502.254,31907.000,25174.000,21.000,93921.336,0.003
1741750502.254,31953.000,25165.000,38.000,93921.336,0.003
1741750502.254,31907.000,25115.000,28.000,93921.336,0.003
1741750502.254,31905.000,25154.000,45.000,93921.336,0.003
1741750502.359,31931.000,25154.000,32.000,93921.445,-0.001
1741750502.359,31902.000,25166.000,55.000,93921.445,-0.001
1741750502.359,31855.000,25156.000,61.000,93921.445,-0.001
1741750502.359,31907.000,25137.000,58.000,93921.445,-0.001
1741750502.359,31904.000,25126.000,97.000,93921.445,-0.001
1741750502.359,31806.000,25154.000,35.000,93921.445,-0.001
1741750502.449,31906.000,25155.000,41.000,93921.531,0.003
1741750502.449,31887.000,25154.000,40.000,93921.531,0.003
1741750502.449,31844.000,25195.000,29.000,93921.531,0.003
1741750502.449,31902.000,25168.000,30.000,93921.531,0.003
1741750502.449,31925.000,25145.000,40.000,93921.531,0.003
1741750502.449,31905.000,25190.000,30.000,93921.531,0.003
