timestamps,X,Y,Z
1741735533.960,0.446,-0.122,-0.891
1741735533.960,0.439,-0.123,-0.892
1741735533.960,0.442,-0.121,-0.890
1741735534.017,0.447,-0.122,-0.896
1741735534.017,0.444,-0.120,-0.893
1741735534.017,0.446,-0.121,-0.889
1741735534.078,0.446,-0.125,-0.894
1741735534.078,0.444,-0.116,-0.890
1741735534.078,0.444,-0.121,-0.891
1741735534.138,0.446,-0.125,-0.889
1741735534.138,0.445,-0.125,-0.891
1741735534.138,0.447,-0.121,-0.892
1741735534.198,0.446,-0.122,-0.892
1741735534.198,0.443,-0.121,-0.893
1741735534.198,0.445,-0.120,-0.889
1741735534.246,0.447,-0.121,-0.893
1741735534.246,0.447,-0.122,-0.892
1741735534.246,0.446,-0.122,-0.896
1741735534.305,0.440,-0.124,-0.888
1741735534.305,0.447,-0.121,-0.893
1741735534.305,0.447,-0.125,-0.889
1741735534.363,0.446,-0.124,-0.895
1741735534.363,0.450,-0.123,-0.890
1741735534.363,0.448,-0.124,-0.894
1741735534.409,0.445,-0.124,-0.891
1741735534.409,0.444,-0.127,-0.891
1741735534.409,0.444,-0.119,-0.891
1741735534.486,0.447,-0.122,-0.894
1741735534.486,0.444,-0.123,-0.892
1741735534.486,0.446,-0.124,-0.890
1741735534.527,0.445,-0.123,-0.892
1741735534.527,0.442,-0.124,-0.891
1741735534.527,0.445,-0.119,-0.894
1741735534.588,0.449,-0.124,-0.890
1741735534.588,0.445,-0.126,-0.894
1741735534.588,0.445,-0.122,-0.890
1741735534.633,0.441,-0.120,-0.895
1741735534.633,0.447,-0.121,-0.896
1741735534.633,0.444,-0.122,-0.893
1741735534.694,0.447,-0.123,-0.895
1741735534.694,0.448,-0.123,-0.890
1741735534.694,0.445,-0.123,-0.893
1741735534.756,0.445,-0.122,-0.890
1741735534.756,0.447,-0.123,-0.891
1741735534.756,0.445,-0.123,-0.892
1741735534.801,0.447,-0.123,-0.892
1741735534.801,0.446,-0.124,-0.893
1741735534.801,0.445,-0.124,-0.894
1741735534.858,0.445,-0.120,-0.895
1741735534.858,0.446,-0.123,-0.892
1741735534.858,0.442,-0.124,-0.890
1741735534.918,0.447,-0.120,-0.892
1741735534.918,0.449,-0.124,-0.891
1741735534.918,0.444,-0.120,-0.891
1741735534.978,0.447,-0.117,-0.892
1741735534.978,0.443,-0.121,-0.892
1741735534.978,0.442,-0.119,-0.895
1741735535.041,0.444,-0.120,-0.893
1741735535.041,0.445,-0.123,-0.892
1741735535.041,0.447,-0.120,-0.893
1741735535.086,0.445,-0.121,-0.892
1741735535.086,0.444,-0.123,-0.891
1741735535.086,0.446,-0.120,-0.894
1741735535.142,0.443,-0.124,-0.889
1741735535.142,0.447,-0.121,-0.893
1741735535.142,0.448,-0.119,-0.892
1741735535.202,0.448,-0.122,-0.890
1741735535.202,0.445,-0.120,-0.893
1741735535.202,0.444,-0.120,-0.892
1741735535.262,0.441,-0.122,-0.894
1741735535.262,0.444,-0.121,-0.893
1741735535.262,0.441,-0.122,-0.896
1741735535.311,0.445,-0.124,-0.888
1741735535.311,0.448,-0.120,-0.889
1741735535.311,0.443,-0.123,-0.890
1741735535.368,0.448,-0.124,-0.889
1741735535.368,0.445,-0.121,-0.893
1741735535.368,0.444,-0.123,-0.897
1741735535.427,0.447,-0.121,-0.893
1741735535.427,0.448,-0.121,-0.896
1741735535.427,0.445,-0.123,-0.889
1741735535.488,0.445,-0.121,-0.893
1741735535.488,0.445,-0.124,-0.890
1741735535.488,0.446,-0.122,-0.893
1741735535.547,0.444,-0.121,-0.894
1741735535.547,0.446,-0.121,-0.893
1741735535.547,0.444,-0.121,-0.887
1741735535.596,0.446,-0.125,-0.895
1741735535.596,0.446,-0.115,-0.895
1741735535.596,0.447,-0.120,-0.893
1741735535.653,0.447,-0.120,-0.896
1741735535.653,0.447,-0.121,-0.890
1741735535.653,0.447,-0.126,-0.893
1741735535.713,0.447,-0.120,-0.892
1741735535.713,0.439,-0.126,-0.893
1741735535.713,0.445,-0.123,-0.892
1741735535.772,0.445,-0.124,-0.891
1741735535.772,0.445,-0.120,-0.891
1741735535.772,0.448,-0.119,-0.889
1741735535.817,0.448,-0.123,-0.891
1741735535.817,0.445,-0.120,-0.890
1741735535.817,0.447,-0.120,-0.890
1741735535.881,0.443,-0.120,-0.892
1741735535.881,0.446,-0.120,-0.890
1741735535.881,0.444,-0.120,-0.894
1741735535.937,0.447,-0.121,-0.892
1741735535.937,0.446,-0.124,-0.890
1741735535.937,0.443,-0.121,-0.892
1741735535.997,0.444,-0.122,-0.889
1741735535.997,0.444,-0.120,-0.892
1741735535.997,0.448,-0.123,-0.888
1741735536.058,0.443,-0.122,-0.895
1741735536.058,0.445,-0.122,-0.895
1741735536.058,0.445,-0.122,-0.893
1741735536.104,0.443,-0.119,-0.890
1741735536.104,0.444,-0.122,-0.891
1741735536.104,0.448,-0.122,-0.892
1741735536.164,0.448,-0.120,-0.894
1741735536.164,0.443,-0.124,-0.890
1741735536.164,0.446,-0.120,-0.892
1741735536.222,0.447,-0.123,-0.897
1741735536.222,0.448,-0.121,-0.894
1741735536.222,0.443,-0.123,-0.891
1741735536.268,0.444,-0.123,-0.888
1741735536.268,0.447,-0.121,-0.888
1741735536.268,0.445,-0.122,-0.895
1741735536.328,0.446,-0.122,-0.893
1741735536.328,0.444,-0.119,-0.893
1741735536.328,0.446,-0.121,-0.893
1741735536.388,0.446,-0.125,-0.893
1741735536.388,0.444,-0.121,-0.889
1741735536.388,0.445,-0.123,-0.892
1741735536.449,0.443,-0.120,-0.893
1741735536.449,0.449,-0.122,-0.893
1741735536.449,0.444,-0.120,-0.892
1741735536.508,0.448,-0.121,-0.891
1741735536.508,0.439,-0.122,-0.889
1741735536.508,0.444,-0.121,-0.893
1741735536.553,0.441,-0.120,-0.896
1741735536.553,0.446,-0.124,-0.888
1741735536.553,0.448,-0.122,-0.892
1741735536.613,0.444,-0.120,-0.891
1741735536.613,0.444,-0.120,-0.893
1741735536.613,0.446,-0.127,-0.894
1741735536.676,0.446,-0.125,-0.895
1741735536.676,0.443,-0.120,-0.893
1741735536.676,0.443,-0.124,-0.891
1741735536.721,0.448,-0.122,-0.890
1741735536.721,0.444,-0.117,-0.891
1741735536.721,0.448,-0.119,-0.892
1741735536.778,0.446,-0.125,-0.892
1741735536.778,0.447,-0.124,-0.890
1741735536.778,0.445,-0.119,-0.890
1741735536.838,0.441,-0.123,-0.890
1741735536.838,0.446,-0.118,-0.894
1741735536.838,0.445,-0.122,-0.895
1741735536.898,0.445,-0.123,-0.885
1741735536.898,0.448,-0.119,-0.892
1741735536.898,0.445,-0.118,-0.893
1741735536.960,0.446,-0.121,-0.896
1741735536.960,0.445,-0.120,-0.891
1741735536.960,0.440,-0.123,-0.891
1741735537.006,0.447,-0.125,-0.890
1741735537.006,0.445,-0.119,-0.894
1741735537.006,0.444,-0.126,-0.889
1741735537.063,0.448,-0.119,-0.891
1741735537.063,0.441,-0.122,-0.895
1741735537.063,0.443,-0.121,-0.893
1741735537.124,0.446,-0.124,-0.891
1741735537.124,0.450,-0.123,-0.892
1741735537.124,0.443,-0.124,-0.894
1741735537.182,0.442,-0.122,-0.892
1741735537.182,0.447,-0.124,-0.892
1741735537.182,0.443,-0.123,-0.888
1741735537.243,0.445,-0.122,-0.892
1741735537.243,0.449,-0.121,-0.895
1741735537.243,0.451,-0.120,-0.893
1741735537.290,0.441,-0.120,-0.894
1741735537.290,0.444,-0.122,-0.893
1741735537.290,0.447,-0.122,-0.891
1741735537.348,0.447,-0.122,-0.890
1741735537.348,0.445,-0.124,-0.891
1741735537.348,0.443,-0.121,-0.890
1741735537.409,0.445,-0.118,-0.896
1741735537.409,0.448,-0.120,-0.891
1741735537.409,0.444,-0.119,-0.891
1741735537.468,0.445,-0.123,-0.895
1741735537.468,0.444,-0.123,-0.892
1741735537.468,0.443,-0.121,-0.894
1741735537.515,0.443,-0.119,-0.889
1741735537.515,0.443,-0.121,-0.894
1741735537.515,0.446,-0.121,-0.890
1741735537.587,0.443,-0.123,-0.894
1741735537.587,0.446,-0.121,-0.892
1741735537.587,0.443,-0.122,-0.890
1741735537.632,0.447,-0.124,-0.891
